,Number of Songs,Artist Name,Artist Location,Duration,Title,Release,Year,Danceability,Energy,Mode,Tempo,Loudness,Hotness 
7985,1,The Four Pennies,,156.57751,Sweeter Than You,The Very Best Of The Four Pennies,0,0.0,0.0,1,101.295,-9.242,0.0
7986,1,The Flesh,"Brooklyn, NY",227.00363,Sweet Defeat,The Flesh,0,0.0,0.0,0,86.09,-3.861,0.30416950343527516
7987,1,Michael Whalen,New York,436.53179,A World In Fast Forward,Jazzworks Volume I,0,0.0,0.0,1,112.706,-20.523,
7988,1,Amorphis,,332.06812,The Lost Name of God,Karelian Isthmus,1992,0.0,0.0,1,122.483,-7.107,
7989,1,Thomas Dolby,"Cairo, Egypt",281.05098,Marseille (Live On Tour_ 1984),The Flat Earth (Collector's Edition),0,0.0,0.0,1,114.595,-12.032,
7990,1,Bülent Ceylan,,54.15138,Bülent & Mompfreed: Mompfreedonium,Ganz schön turbülent,0,0.0,0.0,1,78.437,-18.446,0.0
7991,1,Rockit,,217.10322,Some Kind of Record,Retro Boosters,0,0.0,0.0,0,103.015,-6.898,
7992,1,Kris Gruen,NY - New York City,185.28608,Prayer Walk,Lullaby School,0,0.0,0.0,1,105.217,-10.777,0.0
7993,1,Bonita,jakarta,217.88689,Dead End Sign,Album,0,0.0,0.0,1,104.035,-7.29,
7994,1,Moraes Moreira,,194.87302,Felicidade,Estados,0,0.0,0.0,1,128.544,-11.906,
7995,1,Orbital,"Sevenoaks, United Kingdom",478.45832,Forever,Snivilisation,1994,0.0,0.0,0,87.982,-13.27,0.6851376281796413
7996,1,20/20,,221.72689,I Never Did No Hitler,Interstate,0,0.0,0.0,1,119.446,-8.168,
7997,1,4 Skins,,250.48771,New War,A Fistful Of 4 Skins,0,0.0,0.0,0,82.98,-8.214,
7998,1,Bryan White,"Lawton, OK",245.81179,God Gave Me You (Single/LP Version),How Lucky I Am,1999,0.0,0.0,1,151.528,-7.92,0.3347065490692206
7999,1,Betika_ Daouda,UK - England - South East,286.77179,C'est pas ma faute,Afriki zouk vol2,0,0.0,0.0,0,179.999,-10.224,
8000,1,John Holt,"Kingston, Jamaica",209.29261,Only Just Begun,Ultimate Holt,0,0.0,0.0,1,171.597,-8.839,0.0
8001,1,Billy Pilgrim,Georgia,220.26404,Caroline (LP Version),Bloom,1995,0.0,0.0,1,137.296,-7.152,
8002,1,Mungo Jerry,,193.90649,It's A Secret,The Best Of In The Summertime,1995,0.0,0.0,1,88.58,-9.984,0.42744657148843085
8003,1,DeGarmo & Key,,275.74812,Jericho  (Straight On Album Version),Collecton,0,0.0,0.0,0,132.786,-9.799,
8004,1,Robben Ford,"Ukiah, CA",250.53995,Talk To Your Daughter (Album Version),Talk To Your Daughter,1988,0.0,0.0,1,137.23,-12.685,0.5571877675186344
8005,1,Curtis Mayfield,"Chicago, IL",411.92444,You Better Stop,Heartbeat,1979,0.0,0.0,1,237.466,-9.633,0.30416950343527516
8006,1,Oscar Peterson Trio,,185.70404,I Got Rhythm,Gone But Not Forgotten - Oscar Peterson,0,0.0,0.0,0,138.256,-13.207,
8007,1,Dax Riggs,"Houma, LA",157.36118,Didn't Know Yet What I'd Know When I Was Bleedin',We Sing of Only Blood or Love,2007,0.0,0.0,0,75.452,-6.34,
8008,1,Porno For Pyros,"MILWAUKEE, Wisconsin",222.77179,100 Ways ( LP Version ),Rev,0,0.0,0.0,1,194.691,-7.858,
8009,1,The Ronettes,"New York, NY [The Bronx]",177.81506,Born To Be Together,The Best Of The Ronettes,1991,0.0,0.0,1,114.047,-9.54,0.6297683649960267
8010,1,My Little Airport,Hong Kong,125.70077,Leo_ Are You Still Jumping Out Of Windows In Expensive Clothes?,Zoo Is Sad_ People Are Cruel,0,0.0,0.0,1,92.975,-9.361,0.5278181365564875
8011,1,Josélito,Jaen,205.45261,Soleil rouge,Les plus grandes chansons,0,0.0,0.0,1,116.618,-12.538,
8012,1,Rick Astley,"Newton-le-Willows, Merseyside, England",215.09179,Hopelessly,Body And Soul,1993,0.0,0.0,1,150.112,-10.612,0.5748828916889209
8013,1,The James Taylor Quartet,,315.14077,Creation,Whole Lotta Live 1998,1996,0.0,0.0,1,106.552,-14.334,0.5231661082108239
8014,1,Joe Bataan,"Spanish Harlem, New York City, NY",311.19628,Ernestine,Call My Name,2005,0.0,0.0,1,87.467,-11.574,0.42744657148843085
8015,1,Joe Grushecky,,294.19057,Firewater,Outtakes and Demos 1975 -  2003,0,0.0,0.0,1,136.326,-5.747,
8016,1,Jose Luis Perales,,191.21587,No Soy Uno Más,Colección Diamante,2008,0.0,0.0,0,136.478,-6.025,0.0
8017,1,Angelo Badalamenti / Keira Knightley,New Jersey,63.29424,Overture/Blue Tahitian Moon,The Edge Of Love,0,0.0,0.0,0,123.797,-10.462,
8018,1,Carlos Vives, ,112.90077,Cancion De Amor Eterno,Coleccion de Oro,2000,0.0,0.0,0,132.358,-17.548,0.3277366831778408
8019,1,Jeff And Sheri Easter,,183.19628,Loving By Heart,A Work In Progress,0,0.0,0.0,1,119.983,-4.881,
8020,1,Bill & Gloria Gaither,,194.82077,I'll Meet You By The River (Southern Convention Songs Version),Southern Convention Songs,0,0.0,0.0,1,42.797,-12.098,0.29607822800326455
8021,1,Markus,Kentucky,176.97914,Du machst mich irgendwann verrückt,Alles kommt wie es kommt,0,0.0,0.0,1,130.023,-4.771,
8022,1,Jack Johnson,"Galveston, TX",236.19873,Adrift,Sleep Through The Static,2008,0.0,0.0,1,241.818,-15.967,0.7378503319728218
8023,1,Usher Featuring The Nu Beginning,"Atlanta, GA",338.75546,Only Human,Back To The Beginning - Usher,2004,0.0,0.0,0,118.099,-11.215,
8024,1,Skeeter Davis,"Dry Ridge, KY",146.28526,My Last Date (With You),The Country Queen,1988,0.0,0.0,1,102.117,-12.439,
8025,1,Blue Rodeo,"Toronto, Ontario, Canada",280.65914,Fools Like You,Lost Together,1992,0.0,0.0,1,126.1,-6.033,0.4944895175021134
8026,1,Charlie Louvin,Tennessee,138.55302,See The Big Man Cry,Tribute to the Grand Ole Opry - Vol. 2,0,0.0,0.0,1,130.231,-13.816,0.42664658487057977
8027,1,Bob Marley & The Wailers,,320.15628,Three Little Birds,Legend,2007,0.0,0.0,0,148.684,-8.959,
8028,1,Juan Farcik,,295.02649,Sunday Cream,Abstract Mind EP,0,0.0,0.0,1,124.969,-8.16,
8029,1,Maria Callas/Gianni Raimondi/Gabriella Carturan/Plinio Clabassi/Nicola Rossi-Lemeni/Coro del Teatro alla Scala_ Milano/Noberto Mola/Orchestra del Teatro alla Scala_ Milano/Gianandrea Gavazzeni,"New York, NY",102.68689,Anna Bolena (1997 Digital Remaster): Alcun potria ascoltarti,Donizetti: Anna Bolena,0,0.0,0.0,0,111.643,-14.447,
8030,1,Hoodfellas,,227.082,If you Seek Amy,Game Over,0,0.0,0.0,0,130.011,-4.872,0.2893626978238255
8031,1,Jackie Edwards,Jamaica,179.09506,Ali Baba,The Bunny Striker Lee Story,2003,0.0,0.0,1,157.177,-6.543,0.3725300393660796
8032,1,Carmen Y Laura,,160.60036,Paloma Consentida,The Complete Discos Ideal Recordings_ Vol. 1,0,0.0,0.0,1,125.45,-11.536,
8033,1,Jacques Dutronc,"Paris, France",151.09179,L'Aventurier,En Vogue,1969,0.0,0.0,1,98.733,-7.246,0.4994458348006321
8034,1,Edmond Leung,,230.37342,Yi Xiao Shi Chong Yin,Motclub 903 Fa Yuan Di Du Le Le Edmond Leung Yin Yue Hui,0,0.0,0.0,1,137.686,-11.349,
8035,1,New York Dolls,"New York, NY",210.85995,Trash (live Paris),Manhattan Mayhem (a history of the Dolls),0,0.0,0.0,1,110.056,-12.153,0.0
8036,1,Junior Reid,Jamaica,199.75791,No Loafting,Visa,1994,0.0,0.0,0,165.469,-8.141,0.0
8037,1,Screamin' Jay Hawkins,"Cleveland, OH",150.56934,Talk About Me,Screamin' Jay Hawkins,1995,0.0,0.0,1,63.263,-11.316,
8038,1,Steve Erquiaga,,220.70812,The 23rd Psalm,Prayer: A Windham Hill Collection,0,0.0,0.0,1,141.706,-21.763,0.0
8039,1,The Shirrows,,130.76853,Leave Me Be,Shakin' All Over Again,0,0.0,0.0,1,123.491,-7.461,
8040,1,Charlie Khan,,202.29179,Cheshire Grin,How We Divide the Cake,0,0.0,0.0,1,140.197,-4.431,
8041,1,Mighty Joe Young,"Shreveport, LA",253.51791,Wishy Washy Woman,Mighty Man,0,0.0,0.0,0,119.52,-11.213,
8042,1,Dream Warriors,"Toronto, Ontario, Canada",414.24934,Sound Clash (featuring Beenie Man) - FattaSly Extended Mix,The Master Plan,1996,0.0,0.0,1,106.821,-8.164,
8043,1,Don Gibson,"Shelby, North Carolina",151.09179,(Prayer Is The Key To Heaven) Faith Unlocks The Door,I Can't Stop Loving You,1959,0.0,0.0,1,81.832,-15.854,
8044,1,Fall Out Boy,"Wilmette, IL",214.33424,America's Suitehearts,Alternative Summer 2009,2008,0.0,0.0,1,160.109,-4.469,0.7876204040717483
8045,1,Mau Mau,,745.40363,Finisterre (Live),Marasma General,0,0.0,0.0,1,107.983,-13.297,
8046,1,Dakis,,224.07791,Tsai Me Lemoni (2005 Digital Remaster),Back To The 70'S-The Very Best Of Dakis,0,0.0,0.0,0,109.08,-5.554,
8047,1,Steven Halpern,,248.63302,Natural Light (Subliminal Self-Help),Radiant Health & Well-Being,0,0.0,0.0,0,134.538,-31.346,
8048,1,Lari White,"Dunedin, FL",239.90812,The One Who Lives Inside Your Heart,Sing Me To Sleep_ Mommy,0,0.0,0.0,1,137.002,-13.805,
8049,1,Brenda Lee,"Lithonia, GA",173.06077,If I'M Dreaming just Let Me Dream,The Very Best Of Brenda Lee Vol.2,0,0.0,0.0,1,124.291,-11.761,0.38293509007501925
8050,1,Roy Rogers,"Redding, CA",185.0771,The Hills Of Old Wyomin',Ride Ranger Ride,0,0.0,0.0,1,100.451,-18.421,0.2530973283167317
8051,1,George Schuller,NY - New York City,409.0771,Distant Cousin,JigSaw,0,0.0,0.0,1,103.022,-13.132,0.0
8052,1,IMISKOUBRIA featuring Etsi De,,245.26322,Apoliome Re Giorgi (Feat. Etsi De),I Apli Methodos Ton Trion,0,0.0,0.0,0,100.003,-5.717,
8053,1,Miossec,"Brest, France",225.90649,Désolé Pour La Poussière,1964,2004,0.0,0.0,1,89.013,-7.254,
8054,1,Opals,,136.77669,Love,Doo-Wop Classics Vol. 9 [Beltone Records],0,0.0,0.0,1,155.611,-9.271,
8055,1,Capone-N-Noreaga feat. Busta Rhymes and Ron Browz,"New York, NY [Queens]",256.1824,Rotate,Channel 10,2009,0.0,0.0,1,201.494,-3.163,0.4623799459732465
8056,1,Cornell Campbell,Jamaica,184.99873,Got To Tell The People,Tell The People,1997,0.0,0.0,1,141.257,-15.726,
8057,1,Behemoth,POLAND,206.44526,Here And Beyond,Zos Kia Cultus,2002,0.0,0.0,0,114.929,-4.46,0.6204583740756491
8058,1,Dickies,,179.59138,Gigantor,Locked 'n' Loaded,0,0.0,0.0,1,70.183,-10.223,0.6536286823546584
8059,1,Faith Hill,"Jackson, MS",207.80363,Better Days (Album Version),Faith,1998,0.0,0.0,1,141.705,-7.132,0.5177890440253479
8060,1,DJ Clue / Fabolous Sport,"New York, NY [Queens]",242.75546,If They Want It,If They Want It,0,0.0,0.0,1,193.919,-8.649,
8061,1,Kool Moe Dee,"Harlem, New York, NY",397.5571,Death Blow,The Greatest Hits,1991,0.0,0.0,1,107.022,-8.74,
8062,1,Madonna,"Bay City, MI",277.99465,4 Minutes [Featuring Justin Timberlake And Timbaland] [Junkie XL Remix Edit],Hard Candy,2008,0.0,0.0,0,127.999,-3.629,
8063,1,Bobaflex,"Huntington, WV",147.43465,Turn The Heat Up,Apologize For Nothing,2005,0.0,0.0,1,93.033,-3.124,0.6606805977259118
8064,1,Behemoth,POLAND,188.08118,Cursed Angel Of Doom (Previously Unreleased&Re-Recorded Track),Demonica,0,0.0,0.0,0,139.115,-4.905,0.2707759989463275
8065,1,Benga,"London, United Kingdom",277.55057,The Future,GetDarker Presents THIS IS DUBSTEP 2,2006,0.0,0.0,0,87.468,-8.525,0.583748834895779
8066,1,Tha Liks,,108.2771,40 OZ Quartet Part I,X.O. Experience,2001,0.0,0.0,1,160.267,-6.929,
8067,1,Teenage Fanclub,"Glasgow, Scotland",274.70322,I Don't Know,Bandwagonesque,1991,0.0,0.0,1,116.239,-15.838,0.6052462289703278
8068,1,Hins Cheung,,238.21016,Xue Hua Chao,Urban Emotions,2008,0.0,0.0,1,149.765,-6.339,
8069,1,4 Skins,,126.14485,Chaos (Live - Bridgehouse Tapes),The Secret Life Of The 4 Skins,0,0.0,0.0,1,90.787,-6.014,
8070,1,Anita Kerr,"Memphis, TN",156.52526,Over The Rainbow,And Now...The Anita Kerr Orchestra!,0,0.0,0.0,1,94.771,-14.355,
8071,1,Ten Years After,"Nottingham, England",145.00526,Year 3_000 Blues (2002 Digital Remaster),Cricklewood Green,1970,0.0,0.0,0,106.145,-10.124,0.2707759989463275
8072,1,Vangelis,"Volos, Greece",575.58159,3 + 3,3 Originals,1977,0.0,0.0,1,149.423,-17.058,
8073,1,Black Eyed Peas,"Los Angeles, CA",196.362,Tell Your Momma Come,Bridging The Gap,2000,0.0,0.0,0,204.304,-5.065,
8074,1,Danielle Bollinger,Flint Michigan,223.52934,Kiss the Sky,When The Broken Hearted Love Again,2006,0.0,0.0,1,129.986,-4.518,
8075,1,Martina McBride,"Medicine Lodge, KS",181.86404,Anything's Better Than Feelin' The Blues,Emotion,1999,0.0,0.0,1,40.384,-7.914,
8076,1,Dora The Explorer,,169.09016,Mary Had A Little Lamb,Dora The Explorer Party Favorites,2008,0.0,0.0,1,141.961,-3.215,
8077,1,Jim Bryson,"Ottawa, ON, Canada",276.21832,Fleetwood,The North Side Benches,0,0.0,0.0,1,97.431,-7.101,0.22914410371660274
8078,1,Adrenalin O.D.,,142.65424,Anarchy in the UK (Sex Pistols) (Bonus Track),Humungousfungusamongus,1986,0.0,0.0,1,106.002,-5.235,0.0
8079,1,Joe Graves & The Diggers,,261.32853,Witchcraft (1997 Digital Remaster),Ultra-Lounge / Bossa Novaville Volume Fourteen,0,0.0,0.0,1,88.947,-13.435,0.42530424172042486
8080,1,Johnny Horton,"Los Angeles, CA",138.86649,Go And Wash (Those Dirty Feet),Country Legend,2005,0.0,0.0,1,104.284,-16.059,
8081,1,U2,"Dublin, Ireland",142.23628,October,October,1981,0.0,0.0,0,94.838,-14.05,
8082,1,Eddie,,243.17342,Pode Me Chamar,Brazil Classics 7: What's Happening in Pernambuco_ New Sounds of the Brazilian Northeast,2007,0.0,0.0,1,160.089,-11.996,0.6577330454896083
8083,1,Dean Evenson,,203.93751,Gateway,Ascension To Tibet,0,0.0,0.0,1,98.442,-19.454,0.4051157216913865
8084,1,Vincent Bruley,,920.76363,Souffle 2,Oxygène 5: Le Vent,0,0.0,0.0,0,134.028,-16.676,
8085,1,ZO2,NY - New York City,346.51383,Comin' Home,Ain't It Beautiful,2007,0.0,0.0,1,88.344,-5.802,0.26586104921065007
8086,1,Brent Lamb,,237.16526,One About Heaven,Reflections Of A Simple Man,0,0.0,0.0,1,142.978,-6.177,
8087,1,April Wine,"Halifax, Nova Scotia, Canada",200.9073,Babes In Arms,Harder . . . Faster,1979,0.0,0.0,1,127.463,-13.613,0.6041284533766407
8088,1,Mannheim Steamroller,"Omaha, NE",199.83628,The Christmas Song,Christmas Song,2009,0.0,0.0,1,96.002,-11.949,
8089,1,Alex Ubago,"Vitoria, Spain",216.58077,20 horas de nada,Calle ilusion,2009,0.0,0.0,1,121.687,-7.91,
8090,1,Arctique,,468.00934,Kyana,Season Selection - Summer,0,0.0,0.0,0,130.004,-8.214,
8091,1,Eric Burdon,"Walker-on-Tyne, England",168.30649,Cum,Wild & Wicked,0,0.0,0.0,1,149.527,-7.207,0.3277366831778408
8092,1,Månegarm,Norrtälje,264.6722,Ur Själslig Död,Vargstenen,2007,0.0,0.0,0,147.91,-3.779,0.6537832042604835
8093,1,Jean Corti,,174.81098,Madeleine (feat. Thomas Fersen),Fiorina,0,0.0,0.0,1,86.686,-6.505,
8094,1,Mariah Carey,"New York, New York",301.19138,Honey,Greatest Hits,1997,0.0,0.0,0,95.929,-7.488,0.6790772962336082
8095,1,James Horner,"Los Angeles, CA",203.54567,Rescue And Breakout,The Missing,2003,0.0,0.0,0,95.543,-16.487,0.3651438041452445
8096,1,Jacky Cheung,,226.37669,Zhui Zhong,E Lang Chuan Shou,0,0.0,0.0,0,169.898,-12.175,
8097,1,Lacy J. Dalton,"Bloomsburg, PA",186.8273,Silver Bells,Christmas Country,0,0.0,0.0,1,96.616,-16.508,0.0
8098,1,Cassius Clay,New Jersey,246.96118,Round 7:  2138,I Am The Greatest!,0,0.0,0.0,0,97.065,-15.02,0.22096654906218638
8099,1,Phil Collins,"Chiswick, London, England",174.23628,You Can't Hurry Love (Live),Serious Hits... Live!,1990,0.0,0.0,0,206.941,-9.79,0.4574471670851005
8100,1,Jim Reeves,"Galloway, Panola County, TX",108.19873,Jingle Bells,Christmas Songbook,1963,0.0,0.0,1,95.264,-13.323,0.46899778764525596
8101,1,Nestor Torres,"Miami, FL",280.2673,This Side Of Paradise,The Very Best of Nestor Torres,2001,0.0,0.0,1,195.995,-8.034,
8102,1,The Baltimore Consort,,240.40444,Howells Delight,The Best of The Baltimore Consort,0,0.0,0.0,1,123.784,-17.271,0.21204540548371908
8103,1,Black Flag,"Los Angeles, CA",133.25016,Out Of This World,I Can See You,1985,0.0,0.0,0,207.238,-13.77,0.579038701159863
8104,1,Henri Rene And His Orchestra,,168.54159,Petite Fleur (Instrumental) (1996 Digital Remaster),Ultra-Lounge / A Bachelor In Paris - Volume Ten,0,0.0,0.0,1,112.911,-16.797,
8105,1,Disco D feat. Lola Damone & Helluva,"St. Louis, MO",226.61179,Keys To The Whip (Straight Pimpin' Mix),A Night At the Booty Bar,0,0.0,0.0,1,152.34,-7.765,
8106,1,Professor Longhair,"Bogalusa, LA",179.93098,Hey Little Girl (1949),Tipitina,0,0.0,0.0,1,113.445,-10.333,
8107,1,Lyrics Born,Japan,313.15546,I Changed My Mind (DJ Spinna Remix),Same !@#$ Different Day,2005,0.0,0.0,1,98.927,-3.528,0.4432913119053975
8108,1,Black Box,Illinois,272.14322,Ride On Time (Original Version),NOW Dance Anthems,0,0.0,0.0,0,118.834,-9.159,0.21204540548371908
8109,1,Monika_ Wolfgang,Greece,178.78159,Mutter Erde,Mutter Erde,0,0.0,0.0,1,117.674,-5.362,
8110,1,North Mississippi Allstars,"Hernando, MS",166.21669,2StepN,Barnyard (OST),2006,0.0,0.0,1,124.996,-8.235,
8111,1,Time Factory,,244.45342,Seize the day,No borders,0,0.0,0.0,0,160.017,-9.015,0.0
8112,1,John Digweed,"Hastings, England",405.10649,Warung Beach,Warung Beach,2006,0.0,0.0,1,127.995,-5.988,
8113,1,Death Cab for Cutie,,119.40526,You Can Do Better Than Me (Album Version),Narrow Stairs,2008,0.0,0.0,1,101.306,-10.775,0.7268637011080141
8114,1,Neil Diamond,"Brooklyn, NY",194.40281,Song Sung Blue,Play Me: The Complete Uni Studio Recordings...Plus!,1972,0.0,0.0,1,164.359,-8.351,0.7381917374717959
8115,1,High Strung_ The,"Detroit, MI",165.3024,Ain't That Something,These Are Good Times,2003,0.0,0.0,1,120.944,-2.694,
8116,1,Vincent Bruley,,498.38975,Ombre Et Lumière,Le Temps Suspendu,0,0.0,0.0,0,150.867,-14.037,
8117,1,The Meatmen,"Lansing, MI",170.4224,Bad Reputation (Originally Performed by Thin Lizzy),Cover the Earth,0,0.0,0.0,1,130.164,-5.681,0.0
8118,1,Four Tet,,136.202,I've got Vilking in Me,My Angel Rocks Back and Forth,2004,0.0,0.0,0,70.296,-17.977,
8119,1,Gary Morris,"Fort Worth, TX",305.10975,That Girl,THAT GIRL,0,0.0,0.0,0,130.72,-9.636,
8120,1,Dale Russ / Finn MacGinty,,169.16853,Hornpipes: The First of May / the New Century,North Amerikay,0,0.0,0.0,1,190.605,-7.812,
8121,1,Marygold,Verona - Italy,204.90404,Restcure,Turned Left But Don't Know If It Was Right,0,0.0,0.0,1,93.908,-3.869,0.0
8122,1,Axe,"Tyneside, England",211.53914,Midnight  (LP Version),Nemesis,1983,0.0,0.0,0,157.614,-7.465,
8123,1,Jose Luis Perales,,199.94077,Samaritanas Del Amor,Colección Diamante,1984,0.0,0.0,0,92.686,-7.392,
8124,1,Dave Valentin,"Chelmsford, England",277.21098,Sunshower,Sunshower,1999,0.0,0.0,1,82.763,-12.183,0.21508031850922793
8125,1,Milk Inc.,,206.75873,Breakin',Supersized,2006,0.0,0.0,0,130.008,-6.704,0.43016063701845586
8126,1,Evanescence,"New York, NY",331.36281,Good Enough,The Open Door,2006,0.0,0.0,1,91.371,-12.527,0.7389706804761275
8127,1,Naseebo Lal,,436.27057,Sahnu bhul ke Maha,Chithi Lae ke Kabootar Ja,0,0.0,0.0,0,144.076,-12.797,
8128,1,Joe Derrane_ Frankie Gavin_ Brian McGrath,,281.39057,The Friendly Visit / The Stack of Wheat / The Gypsy Hornpipe,Ireland's Harvest,0,0.0,0.0,1,176.945,-14.094,
8129,1,Los Iracundos,,198.50404,Adios Pampa Mia,Discografia Completa Vol. 9,0,0.0,0.0,1,121.878,-8.972,
8130,1,Jacky Cheung,,287.4771,Fen Shou Zong Yao Zai Yu Tian,Zhen Qing Liu Lu,0,0.0,0.0,1,91.999,-13.632,
8131,1,Casual,California - LA,203.02322,Bailando,Casual,0,0.0,0.0,0,92.783,-13.173,0.0
8132,1,Truckfighters,Örebro,270.44526,Traffic,Phi,2007,0.0,0.0,1,148.363,-4.935,0.5763152923787652
8133,1,Connie Smith,"Elkhart, IN",148.63628,Just One Time,The Essential Connie Smith,0,0.0,0.0,1,121.162,-10.182,
8134,1,Mark Lowry,,203.28444,His Love Says (Album),For The First Time On Planet Earth,0,0.0,0.0,1,99.309,-12.228,
8135,1,Eugene McDaniels,"Kansas City, MO",213.15873,Headless Heroes (LP Version),Right On!,0,0.0,0.0,0,136.492,-10.959,0.5387858799261868
8136,1,Skeletonwitch,,252.08118,Within My Blood,Beyond the Permafrost,2004,0.0,0.0,0,206.936,-5.131,0.7253186910061901
8137,1,Petra,"Fort Wayne, Indiana",219.08853,More Power To Ya,Petrafied! (Very Best Of Petra,0,0.0,0.0,1,131.634,-13.943,0.56142851762879
8138,1,Peggy Lee,"Jamestown, ND",200.6722,Mr. Wonderful,Happy Day Collection - Fonzie's Women,1992,0.0,0.0,1,120.716,-13.269,
8139,1,Leigh Jones,,200.51546,Same Game,Music in My Soul,2008,0.0,0.0,0,103.465,-7.076,
8140,1,The Five Stairsteps,"Chicago, IL",165.74649,Danger! She's A Stranger,Cameo Parkway 1957-1967,2005,0.0,0.0,0,93.847,-8.701,0.0
8141,1,Roberto Torres,,276.00934,Decima Del Tiempo De Antes,Lo Mejor De Roberto Torres / Vol. II,0,0.0,0.0,0,161.345,-7.196,0.0
8142,1,G Unit ft. 50 Cent_ Lloyd Banks & Tony Yayo,ABD,202.10893,Rider 4 Real,Body Snatcher's,0,0.0,0.0,0,94.918,-6.176,0.2538347361322313
8143,1,Onesidezero,"Los Angeles, CA",281.12934,Eight (Album Version),Is This Room Getting Smaller?,2001,0.0,0.0,0,151.746,-6.765,0.4454545254934259
8144,1,Dictafone,,307.98322,Distractions,Wrapped Up In A Five Pound Note,0,0.0,0.0,1,101.375,-7.929,0.0
8145,1,Jazz Gillum,"Indianola, MS",170.9971,Boar Hog Blues,Jazz Gillum Vol. 1 1936-1938,1997,0.0,0.0,1,140.144,-15.08,
8146,1,Lexie Mountain Boys,,247.11791,Where We Are From,Sexy Fountain Noise,2006,0.0,0.0,1,80.002,-24.19,
8147,1,Los Auténticos Decadentes,,223.97342,El Jorobadito,Vinyl Replica: El Milagro Argentino,1989,0.0,0.0,0,88.505,-7.364,
8148,1,Lighthouse Family,"Newcastle, England",241.8673,Ocean Drive,The Very Best Of,1995,0.0,0.0,1,90.703,-8.03,0.8486167609177898
8149,1,Freddie King,"Gilmer, TX",263.65342,Five Long Years,Getting Ready... (World),1971,0.0,0.0,1,148.627,-11.832,0.5268370340628927
8150,1,EPMD,allentown Pennsylvania USA,196.91057,Check 1_2,Out Of Business,1999,0.0,0.0,1,200.265,-7.481,0.4330050772745855
8151,1,X-Raided featuring Teddy Bear_ Big Pook_ T-Nutty,,260.44036,Thug Love,X-Filez V.3: The Madman Era,0,0.0,0.0,0,130.421,-7.545,0.0
8152,1,High Strung_ The,"Detroit, MI",123.8722,Show a Sign of Life,These Are Good Times,2003,0.0,0.0,1,155.524,-4.399,
8153,1,Socialburn,,241.84118,Everyone (LP Version),Where You Are,2003,0.0,0.0,1,91.231,-5.134,0.5231661082108239
8154,1,Roger Miller,"Fort Worth, TX",133.27628,My Pillow,Country In My Pillow,0,0.0,0.0,1,37.965,-8.473,0.500015498037241
8155,1,Sal Mineo,,149.9424,Start Moving,Backline Volume 46,0,0.0,0.0,1,161.47,-6.244,
8156,1,T-Bone Walker,"Linden, TX",174.96771,Mean Old World Blues,My Baby Left Me,1983,0.0,0.0,1,87.056,-15.852,
